fold,kpx_group_1_l1,kpx_group_1_l1_nmae,kpx_group_1_l1_ficr,kpx_group_1_med,kpx_group_1_med_nmae,kpx_group_1_med_ficr,kpx_group_1_opt,kpx_group_1_opt_nmae,kpx_group_1_opt_ficr,kpx_group_2_l1,kpx_group_2_l1_nmae,kpx_group_2_l1_ficr,kpx_group_2_med,kpx_group_2_med_nmae,kpx_group_2_med_ficr,kpx_group_2_opt,kpx_group_2_opt_nmae,kpx_group_2_opt_ficr,kpx_group_3_l1,kpx_group_3_l1_nmae,kpx_group_3_l1_ficr,kpx_group_3_med,kpx_group_3_med_nmae,kpx_group_3_med_ficr,kpx_group_3_opt,kpx_group_3_opt_nmae,kpx_group_3_opt_ficr,score_l1,score_med,score_opt
2024-01,0.6343641101941653,0.872289471415895,0.3964387489724357,0.6293016030557286,0.8727500407612037,0.3858531653502535,0.6345925126343717,0.8702924010059362,0.3988926242628072,0.6427984535458275,0.8503086889719113,0.43528821811974383,0.6364864136308674,0.8493751969197488,0.423597630341986,0.6414255852198051,0.8455381225448134,0.4373130478947967,0.5436029114269174,0.8455448843374246,0.24166093851641032,0.5405903528111555,0.8471295811140732,0.23405112450823795,0.5565992174502066,0.8528784054084351,0.2603200294919782,0.6069218250556367,0.6021261231659172,0.6108724384347944
2024-03,0.5978234060178838,0.8776713581221542,0.31797545391361315,0.5989854215672157,0.8786714247862646,0.3192994183481668,0.6215547085602424,0.8814894752057576,0.3616199419147271,0.6620808943831704,0.876567599864698,0.4475941889016427,0.6625362207465221,0.8776994620297364,0.44737297946330773,0.6756904901143287,0.8758428809812574,0.47553809924740004,0.5359427488924116,0.8436050981145765,0.22828039967024663,0.5423832025837161,0.8456531936899562,0.23911321147747605,0.5541305391861678,0.8508887095607349,0.2573723688116008,0.5986156830978219,0.601301614965818,0.6171252459535798
2024-05,0.6086992066097392,0.8757831904673892,0.34161522275208916,0.603702366224856,0.8765004771350295,0.3309042553146825,0.6192003915688118,0.8773419183164828,0.36105886482114075,0.637702329407783,0.8802022417782422,0.39520241703732395,0.6436365839613238,0.8811918238971407,0.406081344025507,0.6598696421656077,0.8824489757116007,0.43729030861961476,0.5632298166882121,0.8640985732641244,0.2623610601122999,0.5726736923516196,0.86781264709645,0.2775347376067891,0.5795226655875506,0.8682527413068379,0.29079258986826334,0.6032104509019115,0.6066708808459331,0.6195308997739901
2024-07,0.5906235562337971,0.8632191530536971,0.31802795941389717,0.593824447443638,0.865427867272821,0.32222102761445515,0.6083202297418897,0.8681637447171806,0.34847671476659875,0.6707965943778047,0.8795989264733949,0.4619942622822146,0.6659469316557913,0.8788726233932167,0.45302123991836585,0.6882266098187502,0.8817533789509764,0.4946998406865239,0.558364848846613,0.851314038314504,0.2654156593787219,0.5555248682788525,0.85234983478048,0.258699901777225,0.5777711218678334,0.8574594068886012,0.29808283684706566,0.6065949998194049,0.605098749126094,0.6247726538094911
2024-09,0.6100984752966506,0.8861605131611683,0.3340364374321329,0.6181435075616626,0.8871410474673013,0.3491459676560239,0.66064200149542,0.8983749984229237,0.4229090045679163,0.6013017808641867,0.8783259114444883,0.324277650283885,0.6106819140537371,0.8810041126820277,0.34035971542544635,0.6259654742201247,0.8878233210312815,0.36410762740896796,0.5660633731518825,0.8687531719829205,0.2633735743208445,0.5572089079099932,0.8675862368342623,0.24683157898572416,0.5944682474952949,0.8812217258390058,0.30771476915158413,0.5924878764375733,0.5953447765084642,0.6270252410702799
2024-11,0.6293724923658881,0.8841452280114405,0.3745997567203357,0.6313267909724234,0.883617091100757,0.37903649084408964,0.6372645615327351,0.88415302115058,0.3903761019148903,0.6425829275873329,0.8794960363250443,0.40566981884962156,0.6374414457533644,0.8801446814876432,0.3947382100190856,0.6523288639461126,0.8848623528994788,0.4197953749927464,0.6182105713127514,0.8681771632131615,0.3682439794123412,0.6182600367852756,0.8701157493926182,0.3664043241779331,0.6083525975397055,0.864673956433046,0.352031238646365,0.6300553304219908,0.6290094245036878,0.6326486743395178
