fold,kpx_group_1,kpx_group_2,kpx_group_3,score
2024-01,0.6317462900182982,0.6655245777410757,0.5703433150694367,0.6225380609429368
2024-03,0.5758493100570145,0.6165204145855201,0.5535099856518086,0.5819599034314478
2024-05,0.6229252274463433,0.6406313330442175,0.5915427687046544,0.6183664430650717
2024-07,0.6084138266074351,0.6704573382334568,0.5584607705115574,0.6124439784508164
2024-09,0.6708811354263675,0.6301680113780472,0.646514828556035,0.6491879917868166
2024-11,0.6369605264853522,0.5940265035877365,0.6065824898357532,0.6125231733029474
